Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
who,South-East Asia,urban,Drinking water,2018,2.26691,16883830.04959,Limited service
who,South-East Asia,rural,Drinking water,2018,59.28092,733567537.20476,Safely managed service
who,South-East Asia,total,Drinking water,2018,1.01794,20178032.78461,Surface water
who,South-East Asia,rural,Drinking water,2018,1.45768,18037972.35726,Surface water
who,South-East Asia,urban,Drinking water,2018,0.28734,2140059.59302,Surface water
who,South-East Asia,total,Drinking water,2018,4.72174,93596161.58089,Unimproved
who,South-East Asia,rural,Drinking water,2018,6.00713,74334782.56961,Unimproved
who,South-East Asia,urban,Drinking water,2018,2.58613,19261415.47664,Unimproved
who,South-East Asia,total,Drinking water,2019,91.05039,1822779964.99497,At least basic
who,South-East Asia,urban,Drinking water,2019,95.00669,724050437.09551,At least basic
who,South-East Asia,rural,Drinking water,2019,27.91933,346155519.01629,Basic service
who,South-East Asia,total,Drinking water,2019,3.71494,74371027.31881,Limited service
who,South-East Asia,rural,Drinking water,2019,4.59119,56923525.62506,Limited service
who,South-East Asia,urban,Drinking water,2019,2.28938,17447502.83737,Limited service
who,South-East Asia,rural,Drinking water,2019,60.6992,752573983.38709,Safely managed service
who,South-East Asia,total,Drinking water,2019,0.95898,19198196.82004,Surface water
who,South-East Asia,rural,Drinking water,2019,1.38005,17110417.9238,Surface water
who,South-East Asia,urban,Drinking water,2019,0.27395,2087779.26293,Surface water
who,South-East Asia,total,Drinking water,2019,4.2757,85597144.7784,Unimproved
who,South-East Asia,rural,Drinking water,2019,5.41022,67078172.109,Unimproved
who,South-East Asia,urban,Drinking water,2019,2.42997,18518939.63753,Unimproved
who,South-East Asia,total,Drinking water,2020,91.54053,1850387949.63529,At least basic
who,South-East Asia,urban,Drinking water,2020,95.14835,741838164.33982,At least basic
who,South-East Asia,rural,Drinking water,2020,27.13192,336902904.86291,Basic service
who,South-East Asia,total,Drinking water,2020,3.7298,75393757.256,Limited service
who,South-East Asia,rural,Drinking water,2020,4.61506,57306190.24261,Limited service
who,South-East Asia,urban,Drinking water,2020,2.31992,18087564.36336,Limited service
who,South-East Asia,rural,Drinking water,2020,62.1433,771646865.14445,Safely managed service
who,South-East Asia,total,Drinking water,2020,0.9008,18208689.95466,Surface water
who,South-East Asia,rural,Drinking water,2020,1.30274,16176408.63704,Surface water
who,South-East Asia,urban,Drinking water,2020,0.26066,2032280.63541,Surface water
who,South-East Asia,total,Drinking water,2020,3.82886,77396144.63523,Unimproved
who,South-East Asia,rural,Drinking water,2020,4.80699,59689392.77299,Unimproved
who,South-East Asia,urban,Drinking water,2020,2.27108,17706783.7796,Unimproved
who,Western Pacific,total,Drinking water,2000,82.44453,1420878475.44601,At least basic
who,Western Pacific,rural,Drinking water,2000,71.34998,718764980.55902,At least basic
who,Western Pacific,urban,Drinking water,2000,8.48996,60792920.30954,Basic service
who,Western Pacific,total,Drinking water,2000,0.62043,10692791.58113,Limited service
who,Western Pacific,rural,Drinking water,2000,0.5871,5914276.48314,Limited service
who,Western Pacific,urban,Drinking water,2000,0.66734,4778514.88678,Limited service
who,Western Pacific,urban,Drinking water,2000,89.56284,641320533.24512,Safely managed service
who,Western Pacific,total,Drinking water,2000,3.09337,53312256.25016,Surface water
who,Western Pacific,rural,Drinking water,2000,5.04954,50868003.11381,Surface water
who,Western Pacific,urban,Drinking water,2000,0.34135,2444252.14291,Surface water
who,Western Pacific,total,Drinking water,2000,13.84167,238552240.96392,Unimproved
who,Western Pacific,rural,Drinking water,2000,23.01338,231832032.74388,Unimproved
who,Western Pacific,urban,Drinking water,2000,0.93851,6720242.59799,Unimproved
who,Western Pacific,total,Drinking water,2001,82.77933,1437476600.12116,At least basic
who,Western Pacific,rural,Drinking water,2001,71.42935,711982550.18106,At least basic
who,Western Pacific,urban,Drinking water,2001,8.50384,62907273.00119,Basic service
who,Western Pacific,total,Drinking water,2001,0.62493,10852059.00852,Limited service
who,Western Pacific,rural,Drinking water,2001,0.59259,5906683.58063,Limited service
who,Western Pacific,urban,Drinking water,2001,0.66852,4945375.45106,Limited service
who,Western Pacific,urban,Drinking water,2001,89.56881,662586815.19081,Safely managed service
who,Western Pacific,total,Drinking water,2001,3.01512,52358109.67099,Surface water
who,Western Pacific,rural,Drinking water,2001,5.00524,49890447.55759,Surface water
who,Western Pacific,urban,Drinking water,2001,0.33358,2467662.79291,Surface water
who,Western Pacific,total,Drinking water,2001,13.58061,235829595.53706,Unimproved
who,Western Pacific,rural,Drinking water,2001,22.97282,228984995.37436,Unimproved
who,Western Pacific,urban,Drinking water,2001,0.92526,6844596.98188,Unimproved
who,Western Pacific,total,Drinking water,2002,83.75191,1464929795.32922,At least basic
who,Western Pacific,rural,Drinking water,2002,72.61818,714290186.1128,At least basic
who,Western Pacific,urban,Drinking water,2002,8.12907,62228487.82207,Basic service
who,Western Pacific,total,Drinking water,2002,0.63448,11097852.95031,Limited service
who,Western Pacific,rural,Drinking water,2002,0.6485,6378828.1308,Limited service
who,Western Pacific,urban,Drinking water,2002,0.61646,4719024.77577,Limited service
who,Western Pacific,urban,Drinking water,2002,89.92897,688411142.07937,Safely managed service
who,Western Pacific,total,Drinking water,2002,2.90662,50840616.84314,Surface water
who,Western Pacific,rural,Drinking water,2002,4.92414,48435014.50783,Surface water
who,Western Pacific,urban,Drinking water,2002,0.31425,2405601.65323,Surface water
who,Western Pacific,total,Drinking water,2002,12.70698,222261618.05882,Unimproved
who,Western Pacific,rural,Drinking water,2002,21.80918,214520443.684,Unimproved
who,Western Pacific,urban,Drinking water,2002,1.01125,7741172.84107,Unimproved
who,Western Pacific,total,Drinking water,2003,84.55051,1489270002.04226,At least basic
who,Western Pacific,rural,Drinking water,2003,73.5478,713356763.66323,At least basic
who,Western Pacific,urban,Drinking water,2003,8.16445,64619544.95697,Basic service
who,Western Pacific,total,Drinking water,2003,0.65811,11591971.29058,Limited service
who,Western Pacific,rural,Drinking water,2003,0.71004,6886804.02315,Limited service
who,Western Pacific,urban,Drinking water,2003,0.59448,4705167.19281,Limited service
who,Western Pacific,urban,Drinking water,2003,89.86947,711293699.09433,Safely managed service
who,Western Pacific,total,Drinking water,2003,2.82401,49742037.24252,Surface water
who,Western Pacific,rural,Drinking water,2003,4.87829,47315646.71359,Surface water
who,Western Pacific,urban,Drinking water,2003,0.30657,2426388.75217,Surface water
who,Western Pacific,total,Drinking water,2003,11.96737,210792872.31091,Unimproved
who,Western Pacific,rural,Drinking water,2003,20.86387,202363434.26812,Unimproved
who,Western Pacific,urban,Drinking water,2003,1.06503,8429436.33538,Unimproved
who,Western Pacific,total,Drinking water,2004,85.32861,1513272023.47095,At least basic
who,Western Pacific,rural,Drinking water,2004,74.47999,711849847.72672,At least basic
who,Western Pacific,urban,Drinking water,2004,8.20015,67052928.82994,Basic service
who,Western Pacific,total,Drinking water,2004,0.68048,12068083.62029,Limited service
who,Western Pacific,rural,Drinking water,2004,0.77297,7387769.42429,Limited service
who,Western Pacific,urban,Drinking water,2004,0.57237,4680314.17252,Limited service
who,Western Pacific,urban,Drinking water,2004,89.80871,734369307.63126,Safely managed service
who,Western Pacific,total,Drinking water,2004,2.74085,48608067.6176,Surface water
who,Western Pacific,rural,Drinking water,2004,4.82999,46163149.97631,Surface water
who,Western Pacific,urban,Drinking water,2004,0.299,2444917.21817,Surface water
who,Western Pacific,total,Drinking water,2004,11.25005,199515538.81353,Unimproved
who,Western Pacific,rural,Drinking water,2004,19.91705,190359141.36819,Unimproved
who,Western Pacific,urban,Drinking water,2004,1.11977,9156397.28583,Unimproved
who,Western Pacific,total,Drinking water,2005,86.08706,1537037458.52924,At least basic
who,Western Pacific,rural,Drinking water,2005,75.41527,709893177.15814,At least basic
who,Western Pacific,urban,Drinking water,2005,8.23416,69507293.00726,Basic service
who,Western Pacific,total,Drinking water,2005,0.7043,12574812.48471,Limited service
who,Western Pacific,rural,Drinking water,2005,0.84187,7924646.56541,Limited service
who,Western Pacific,urban,Drinking water,2005,0.55088,4650165.90368,Limited service
who,Western Pacific,urban,Drinking water,2005,89.75326,757637001.02664,Safely managed service
who,Western Pacific,total,Drinking water,2005,2.53718,45300007.65501,Surface water
who,Western Pacific,rural,Drinking water,2005,4.55084,42837587.38929,Surface water
who,Western Pacific,urban,Drinking water,2005,0.29171,2462420.74575,Surface water
who,Western Pacific,total,Drinking water,2005,10.67146,190533095.65504,Unimproved
who,Western Pacific,rural,Drinking water,2005,19.19202,180656838.91891,Unimproved
who,Western Pacific,urban,Drinking water,2005,1.16999,9876261.41146,Unimproved
who,Western Pacific,total,Drinking water,2006,86.81321,1560363109.07941,At least basic
who,Western Pacific,rural,Drinking water,2006,76.3516,708058768.5614,At least basic
who,Western Pacific,urban,Drinking water,2006,8.26152,71876410.92436,Basic service
who,Western Pacific,total,Drinking water,2006,0.72913,13105254.57727,Limited service
who,Western Pacific,rural,Drinking water,2006,0.91593,8494058.1422,Limited service
who,Western Pacific,urban,Drinking water,2006,0.53001,4611196.35638,Limited service
who,Western Pacific,urban,Drinking water,2006,89.70293,780427889.18406,Safely managed service
who,Western Pacific,total,Drinking water,2006,2.34038,42065433.84047,Surface water
who,Western Pacific,rural,Drinking water,2006,4.26909,39590111.6168,Surface water
who,Western Pacific,urban,Drinking water,2006,0.28452,2475321.6261,Surface water
who,Western Pacific,total,Drinking water,2006,10.11729,181846040.84642,Unimproved
who,Western Pacific,rural,Drinking water,2006,18.46337,171223019.10502,Unimproved
who,Western Pacific,urban,Drinking water,2006,1.22102,10623024.22164,Unimproved
who,Western Pacific,total,Drinking water,2007,87.51682,1583419755.55278,At least basic
who,Western Pacific,rural,Drinking water,2007,77.29257,706103486.35893,At least basic
who,Western Pacific,urban,Drinking water,2007,8.28782,74236365.48895,Basic service
who,Western Pacific,total,Drinking water,2007,0.7528,13620134.7617,Limited service
who,Western Pacific,rural,Drinking water,2007,0.9918,9060543.239,Limited service
who,Western Pacific,urban,Drinking water,2007,0.50904,4559591.71193,Limited service
who,Western Pacific,urban,Drinking water,2007,89.65662,803079912.21712,Safely managed service
who,Western Pacific,total,Drinking water,2007,2.1504,38906669.57332,Surface water
who,Western Pacific,rural,Drinking water,2007,3.98451,36400313.6091,Surface water
who,Western Pacific,urban,Drinking water,2007,0.27981,2506357.29609,Surface water
who,Western Pacific,total,Drinking water,2007,9.57999,173328337.80351,Unimproved
who,Western Pacific,rural,Drinking water,2007,17.73113,161982054.70432,Unimproved
who,Western Pacific,urban,Drinking water,2007,1.26671,11346292.5852,Unimproved
who,Western Pacific,total,Drinking water,2008,88.19695,1606219103.44914,At least basic
who,Western Pacific,rural,Drinking water,2008,78.23035,703657364.32419,At least basic
who,Western Pacific,urban,Drinking water,2008,8.31447,76634855.6968,Basic service
who,Western Pacific,total,Drinking water,2008,0.77554,14123924.70029,Limited service
who,Western Pacific,rural,Drinking water,2008,1.07024,9626490.54328,Limited service
who,Western Pacific,urban,Drinking water,2008,0.48795,4497434.08806,Limited service
who,Western Pacific,urban,Drinking water,2008,89.60862,825926898.19403,Safely managed service
who,Western Pacific,total,Drinking water,2008,1.985,36150213.51929,Surface water
who,Western Pacific,rural,Drinking water,2008,3.737,33613152.03334,Surface water
who,Western Pacific,urban,Drinking water,2008,0.27526,2537061.22892,Surface water
who,Western Pacific,total,Drinking water,2008,9.04252,164679904.71995,Unimproved
who,Western Pacific,rural,Drinking water,2008,16.9624,152571448.87466,Unimproved
who,Western Pacific,urban,Drinking water,2008,1.3137,12108458.17151,Unimproved
who,Western Pacific,total,Drinking water,2009,88.85383,1628788460.54083,At least basic
who,Western Pacific,rural,Drinking water,2009,79.1675,700831033.64376,At least basic
who,Western Pacific,urban,Drinking water,2009,8.3432,79081769.18077,Basic service
who,Western Pacific,total,Drinking water,2009,0.79726,14614698.47656,Limited service
who,Western Pacific,rural,Drinking water,2009,1.15138,10192620.82256,Limited service
who,Western Pacific,urban,Drinking water,2009,0.46653,4422077.6216,Limited service
who,Western Pacific,urban,Drinking water,2009,89.55715,848875578.50777,Safely managed service
who,Western Pacific,total,Drinking water,2009,1.80428,33074377.73324,Surface water
who,Western Pacific,rural,Drinking water,2009,3.44598,30505562.96474,Surface water
who,Western Pacific,urban,Drinking water,2009,0.27101,2568814.61666,Surface water
who,Western Pacific,total,Drinking water,2009,8.54464,156632576.43858,Unimproved
who,Western Pacific,rural,Drinking water,2009,16.23514,143721746.17483,Unimproved
who,Western Pacific,urban,Drinking water,2009,1.3621,12910829.91796,Unimproved
who,Western Pacific,total,Drinking water,2010,89.48792,1651141122.4392,At least basic
who,Western Pacific,rural,Drinking water,2010,80.10317,697557133.02245,At least basic
who,Western Pacific,urban,Drinking water,2010,8.37438,81589554.06542,Basic service
who,Western Pacific,total,Drinking water,2010,0.81791,15091222.45719,Limited service
who,Western Pacific,rural,Drinking water,2010,1.23487,10753564.31835,Limited service
who,Western Pacific,urban,Drinking water,2010,0.44522,4337658.29201,Limited service
who,Western Pacific,urban,Drinking water,2010,89.50178,871994354.82798,Safely managed service
who,Western Pacific,total,Drinking water,2010,1.62893,30055288.54429,Surface water
who,Western Pacific,rural,Drinking water,2010,3.15284,27455625.91194,Surface water
who,Western Pacific,urban,Drinking water,2010,0.26683,2599663.14847,Surface water
who,Western Pacific,total,Drinking water,2010,8.06525,148811831.45525,Unimproved
who,Western Pacific,rural,Drinking water,2010,15.50912,135057018.8678,Unimproved
who,Western Pacific,urban,Drinking water,2010,1.4118,13754812.61064,Unimproved
who,Western Pacific,total,Drinking water,2011,90.09091,1673124343.58732,At least basic
who,Western Pacific,rural,Drinking water,2011,81.04969,695154471.83595,At least basic
who,Western Pacific,urban,Drinking water,2011,7.75832,77541422.54531,Basic service
who,Western Pacific,total,Drinking water,2011,0.83768,15556975.97515,Limited service
who,Western Pacific,rural,Drinking water,2011,1.3191,11313810.20363,Limited service
who,Western Pacific,urban,Drinking water,2011,0.42455,4243165.68714,Limited service
who,Western Pacific,urban,Drinking water,2011,90.09133,900428498.06125,Safely managed service
who,Western Pacific,total,Drinking water,2011,1.46006,27115488.57411,Surface water
who,Western Pacific,rural,Drinking water,2011,2.85515,24488309.38871,Surface water
who,Western Pacific,urban,Drinking water,2011,0.26286,2627178.92366,Surface water
who,Western Pacific,total,Drinking water,2011,7.61135,141354242.80729,Unimproved
who,Western Pacific,rural,Drinking water,2011,14.77606,126732663.38462,Unimproved
who,Western Pacific,urban,Drinking water,2011,1.46295,14621581.07813,Unimproved
who,Western Pacific,total,Drinking water,2012,90.66734,1694781013.79902,At least basic
who,Western Pacific,rural,Drinking water,2012,81.99648,692930896.92616,At least basic
who,Western Pacific,urban,Drinking water,2012,7.14002,73124977.61718,Basic service
who,Western Pacific,total,Drinking water,2012,0.85664,16012602.57039,Limited service
who,Western Pacific,rural,Drinking water,2012,1.40533,11876112.06806,Limited service
who,Western Pacific,urban,Drinking water,2012,0.40389,4136490.95793,Limited service
who,Western Pacific,urban,Drinking water,2012,90.68199,928725102.77722,Safely managed service
who,Western Pacific,total,Drinking water,2012,1.29698,24243535.08837,Surface water
who,Western Pacific,rural,Drinking water,2012,2.55506,21592155.41723,Surface water
who,Western Pacific,urban,Drinking water,2012,0.25888,2651380.69524,Surface water
who,Western Pacific,total,Drinking water,2012,7.17904,134192854.73963,Unimproved
who,Western Pacific,rural,Drinking water,2012,14.04312,118674759.55156,Unimproved
who,Western Pacific,urban,Drinking water,2012,1.51521,15518097.36735,Unimproved
who,Western Pacific,total,Drinking water,2013,91.22114,1716090545.21007,At least basic
who,Western Pacific,rural,Drinking water,2013,82.93845,690316688.43341,At least basic
who,Western Pacific,urban,Drinking water,2013,6.51601,68347658.7973,Basic service
who,Western Pacific,total,Drinking water,2013,0.87461,16453578.01482,Limited service
who,Western Pacific,rural,Drinking water,2013,1.49394,12434420.01145,Limited service
who,Western Pacific,urban,Drinking water,2013,0.38317,4019158.34864,Limited service
who,Western Pacific,urban,Drinking water,2013,91.27751,957426261.28828,Safely managed service
who,Western Pacific,total,Drinking water,2013,1.14012,21448466.88869,Surface water
who,Western Pacific,rural,Drinking water,2013,2.25346,18756123.10508,Surface water
who,Western Pacific,urban,Drinking water,2013,0.25668,2692344.41862,Surface water
who,Western Pacific,total,Drinking water,2013,6.76412,127249559.26432,Unimproved
who,Western Pacific,rural,Drinking water,2013,13.31415,110816903.55856,Unimproved
who,Western Pacific,urban,Drinking water,2013,1.56663,16432656.36345,Unimproved
who,Western Pacific,total,Drinking water,2014,91.77543,1737363472.11633,At least basic
who,Western Pacific,rural,Drinking water,2014,83.9144,687527552.61029,At least basic
who,Western Pacific,urban,Drinking water,2014,5.89581,63305593.9802,Basic service
who,Western Pacific,total,Drinking water,2014,0.86964,16462851.22194,Limited service
who,Western Pacific,rural,Drinking water,2014,1.54696,12674583.10156,Limited service
who,Western Pacific,urban,Drinking water,2014,0.35281,3788267.85306,Limited service
who,Western Pacific,urban,Drinking water,2014,91.87801,986530380.87128,Safely managed service
who,Western Pacific,total,Drinking water,2014,0.98739,18691793.39797,Surface water
who,Western Pacific,rural,Drinking water,2014,1.95042,15980146.55241,Surface water
who,Western Pacific,urban,Drinking water,2014,0.25254,2711646.45538,Surface water
who,Western Pacific,total,Drinking water,2014,6.36754,120541331.15305,Unimproved
who,Western Pacific,rural,Drinking water,2014,12.58822,103137839.26405,Unimproved
who,Western Pacific,urban,Drinking water,2014,1.62083,17403486.81048,Unimproved
who,Western Pacific,total,Drinking water,2015,92.29289,1757783202.39268,At least basic
who,Western Pacific,rural,Drinking water,2015,84.84344,683887265.18755,At least basic
who,Western Pacific,urban,Drinking water,2015,5.27567,57953951.53485,Basic service
who,Western Pacific,total,Drinking water,2015,0.87782,16718771.52816,Limited service
who,Western Pacific,rural,Drinking water,2015,1.64255,13239886.26349,Limited service
who,Western Pacific,urban,Drinking water,2015,0.31669,3478885.25794,Limited service
who,Western Pacific,urban,Drinking water,2015,92.48342,1015941999.34897,Safely managed service
who,Western Pacific,total,Drinking water,2015,0.84041,16006234.84724,Surface water
who,Western Pacific,rural,Drinking water,2015,1.64587,13266665.64202,Surface water
who,Western Pacific,urban,Drinking water,2015,0.24939,2739569.19772,Surface water
who,Western Pacific,total,Drinking water,2015,5.98887,114062263.13941,Unimproved
who,Western Pacific,rural,Drinking water,2015,11.86814,95664040.2386,Unimproved
who,Western Pacific,urban,Drinking water,2015,1.67483,18398216.99398,Unimproved
who,Western Pacific,total,Drinking water,2016,92.78286,1777481817.78359,At least basic
who,Western Pacific,rural,Drinking water,2016,85.76482,679713537.83594,At least basic
who,Western Pacific,urban,Drinking water,2016,4.64137,52132439.88639,Basic service
who,Western Pacific,total,Drinking water,2016,0.88983,17046886.44274,Limited service
who,Western Pacific,rural,Drinking water,2016,1.74099,13797869.53269,Limited service
who,Western Pacific,urban,Drinking water,2016,0.28926,3249016.84123,Limited service
who,Western Pacific,urban,Drinking water,2016,93.09337,1045635825.78861,Safely managed service
who,Western Pacific,total,Drinking water,2016,0.70212,13450725.29777,Surface water
who,Western Pacific,rural,Drinking water,2016,1.3449,10658730.65927,Surface water
who,Western Pacific,urban,Drinking water,2016,0.24857,2791994.58555,Surface water
who,Western Pacific,total,Drinking water,2016,5.62519,107764304.17523,Unimproved
who,Western Pacific,rural,Drinking water,2016,11.14929,88361695.16587,Unimproved
who,Western Pacific,urban,Drinking water,2016,1.72742,19402609.1717,Unimproved
who,Western Pacific,total,Drinking water,2017,93.24809,1796467275.96436,At least basic
who,Western Pacific,rural,Drinking water,2017,86.68175,675090541.95832,At least basic
who,Western Pacific,urban,Drinking water,2017,3.99661,45870317.57475,Basic service
who,Western Pacific,total,Drinking water,2017,0.90407,17417408.19528,Limited service
who,Western Pacific,rural,Drinking water,2017,1.84176,14343915.4815,Limited service
who,Western Pacific,urban,Drinking water,2017,0.26779,3073492.33722,Limited service
who,Western Pacific,urban,Drinking water,2017,93.7072,1075506329.46826,Safely managed service
who,Western Pacific,total,Drinking water,2017,0.591,11385899.01664,Surface water
who,Western Pacific,rural,Drinking water,2017,1.09677,8541772.27703,Surface water
who,Western Pacific,urban,Drinking water,2017,0.2478,2844126.53495,Surface water
who,Western Pacific,total,Drinking water,2017,5.25684,101275348.72147,Unimproved
who,Western Pacific,rural,Drinking water,2017,10.37972,80838852.29331,Unimproved
who,Western Pacific,urban,Drinking water,2017,1.7806,20436494.55096,Unimproved
who,Western Pacific,total,Drinking water,2018,93.69022,1814651616.76248,At least basic
who,Western Pacific,rural,Drinking water,2018,87.59203,670207323.12028,At least basic
who,Western Pacific,urban,Drinking water,2018,3.34841,39233879.55318,Basic service
who,Western Pacific,total,Drinking water,2018,0.91743,17769457.0615,Limited service
who,Western Pacific,rural,Drinking water,2018,1.94517,14883432.26042,Limited service
who,Western Pacific,urban,Drinking water,2018,0.24631,2886024.6279,Limited service
who,Western Pacific,urban,Drinking water,2018,94.324,1105210387.59052,Safely managed service
who,Western Pacific,total,Drinking water,2018,0.48501,9393912.83119,Surface water
who,Western Pacific,rural,Drinking water,2018,0.84935,6498744.08024,Surface water
who,Western Pacific,urban,Drinking water,2018,0.24709,2895168.68691,Surface water
who,Western Pacific,total,Drinking water,2018,4.90735,95048584.60392,Unimproved
who,Western Pacific,rural,Drinking water,2018,9.61345,73556963.75096,Unimproved
who,Western Pacific,urban,Drinking water,2018,1.8342,21491620.76744,Unimproved
who,Western Pacific,total,Drinking water,2019,94.119,1832086633.43442,At least basic
who,Western Pacific,rural,Drinking water,2019,88.55308,665518456.64896,At least basic
who,Western Pacific,urban,Drinking water,2019,2.67947,32020107.10297,Basic service
who,Western Pacific,total,Drinking water,2019,0.92133,17934257.74118,Limited service
who,Western Pacific,rural,Drinking water,2019,1.9949,14992629.79979,Limited service
who,Western Pacific,urban,Drinking water,2019,0.24616,2941627.46174,Limited service
who,Western Pacific,urban,Drinking water,2019,94.93995,1134548043.65591,Safely managed service
who,Western Pacific,total,Drinking water,2019,0.40037,7793366.73773,Surface water
who,Western Pacific,rural,Drinking water,2019,0.64286,4831406.44756,Surface water
who,Western Pacific,urban,Drinking water,2019,0.24786,2961960.18802,Surface water
who,Western Pacific,total,Drinking water,2019,4.55931,88749799.24859,Unimproved
who,Western Pacific,rural,Drinking water,2019,8.80916,66205051.28721,Unimproved
who,Western Pacific,urban,Drinking water,2019,1.88656,22544745.74718,Unimproved
who,Western Pacific,total,Drinking water,2020,94.51587,1848304817.17005,At least basic
who,Western Pacific,rural,Drinking water,2020,89.49509,660473359.92305,At least basic
who,Western Pacific,urban,Drinking water,2020,2.26459,27572486.71911,Basic service
who,Western Pacific,total,Drinking water,2020,0.92471,18083242.2259,Limited service
who,Western Pacific,rural,Drinking water,2020,2.04436,15087372.66376,Limited service
who,Western Pacific,urban,Drinking water,2020,0.24606,2995869.3304,Limited service
who,Western Pacific,urban,Drinking water,2020,95.29455,1160258992.12777,Safely managed service
who,Western Pacific,total,Drinking water,2020,0.39449,7714383.2973,Surface water
who,Western Pacific,rural,Drinking water,2020,0.63373,4676940.29395,Surface water
who,Western Pacific,urban,Drinking water,2020,0.24947,3037442.95368,Surface water
who,Western Pacific,total,Drinking water,2020,4.16493,81447232.7165,Unimproved
who,Western Pacific,rural,Drinking water,2020,7.82681,57761812.94955,Unimproved
who,Western Pacific,urban,Drinking water,2020,1.94533,23685419.23203,Unimproved
